order_id,order_date,warehouse,customer_city,carrier,product_category,distance_km,weight_kg,shipping_cost_eur,sla_days,promised_delivery,actual_delivery,actual_days,status,delay_days,delay_reason,month,week,day_of_week
AMZ-02027,2024-04-04,Berlin-WAR,Bonn,DHL,Spare Parts,478.1,14.9,42.9,3,2024-04-07,2024-04-07,3,On-Time,0,None,April,14,Thursday
AMZ-02028,2024-04-04,Berlin-WAR,Berlin,DPD,Spare Parts,0.0,14.6,6.89,1,2024-04-05,2024-04-05,1,On-Time,0,None,April,14,Thursday
AMZ-02029,2024-04-05,Cologne-WAR,Leipzig,DPD,Spare Parts,380.0,1.6,33.34,2,2024-04-07,2024-04-08,3,Late,1,Address Issue,April,14,Friday
AMZ-02030,2024-04-05,Hamburg-WAR,Nuremberg,DHL,Hardware,462.0,46.8,58.0,3,2024-04-08,2024-04-08,3,On-Time,0,None,April,14,Friday
AMZ-02031,2024-04-05,Hamburg-WAR,Bielefeld,FedEx,Networking Equipment,196.8,44.0,34.46,2,2024-04-07,2024-04-07,2,On-Time,0,None,April,14,Friday
AMZ-02032,2024-04-05,Hamburg-WAR,Dusseldorf,FedEx,Networking Equipment,338.0,34.9,42.87,2,2024-04-07,2024-04-07,2,On-Time,0,None,April,14,Friday
AMZ-02033,2024-04-05,Berlin-WAR,Augsburg,FedEx,Spare Parts,494.2,42.8,58.43,3,2024-04-08,2024-04-08,3,On-Time,0,None,April,14,Friday
AMZ-02034,2024-04-05,Berlin-WAR,Dortmund,DPD,Storage Devices,420.9,48.4,62.34,3,2024-04-08,2024-04-08,3,On-Time,0,None,April,14,Friday
AMZ-02035,2024-04-05,Frankfurt-WAR,Augsburg,DHL,Spare Parts,251.8,25.7,34.65,2,2024-04-07,2024-04-07,2,On-Time,0,None,April,14,Friday
AMZ-02036,2024-04-05,Frankfurt-WAR,Bielefeld,UPS,Spare Parts,212.6,16.4,24.58,2,2024-04-07,2024-04-06,1,On-Time,0,None,April,14,Friday
AMZ-02037,2024-04-05,Frankfurt-WAR,Dortmund,FedEx,Networking Equipment,177.4,32.1,32.0,2,2024-04-07,2024-04-07,2,On-Time,0,None,April,14,Friday
AMZ-02038,2024-04-05,Hamburg-WAR,Dusseldorf,UPS,Spare Parts,338.0,20.1,35.65,2,2024-04-07,2024-04-07,2,On-Time,0,None,April,14,Friday
AMZ-02039,2024-04-05,Munich-WAR,Dortmund,FedEx,Electronics,476.6,7.1,38.21,3,2024-04-08,2024-04-08,3,On-Time,0,None,April,14,Friday
AMZ-02040,2024-04-05,Hamburg-WAR,Mannheim,DHL,Networking Equipment,463.7,25.9,48.41,3,2024-04-08,2024-04-07,2,On-Time,0,None,April,14,Friday
AMZ-02041,2024-04-05,Frankfurt-WAR,Hannover,UPS,Hardware,261.7,14.0,25.28,2,2024-04-07,2024-04-07,2,On-Time,0,None,April,14,Friday
AMZ-02042,2024-04-06,Munich-WAR,Munich,Hermes,Storage Devices,0.0,25.9,13.32,1,2024-04-07,2024-04-08,2,Late,1,Carrier Delay,April,14,Saturday
AMZ-02043,2024-04-06,Berlin-WAR,Munich,Hermes,Electronics,503.8,27.5,52.26,3,2024-04-09,2024-04-09,3,On-Time,0,None,April,14,Saturday
AMZ-02044,2024-04-06,Munich-WAR,Dortmund,DPD,Cables & Accessories,476.6,30.4,49.47,3,2024-04-09,2024-04-12,6,Late,3,Wrong Routing,April,14,Saturday
AMZ-02045,2024-04-07,Munich-WAR,Bremen,Hermes,Networking Equipment,583.2,47.3,74.83,3,2024-04-10,2024-04-10,3,On-Time,0,None,April,14,Sunday
AMZ-02046,2024-04-07,Frankfurt-WAR,Bielefeld,DPD,Networking Equipment,212.6,11.8,23.93,2,2024-04-09,2024-04-09,2,On-Time,0,None,April,14,Sunday
AMZ-02047,2024-04-07,Cologne-WAR,Mannheim,FedEx,Networking Equipment,193.7,36.3,33.39,2,2024-04-09,2024-04-09,2,On-Time,0,None,April,14,Sunday
AMZ-02048,2024-04-08,Frankfurt-WAR,Duisburg,DPD,Networking Equipment,199.4,22.8,27.67,2,2024-04-10,2024-04-10,2,On-Time,0,None,April,15,Monday
AMZ-02049,2024-04-08,Munich-WAR,Berlin,UPS,Cables & Accessories,503.8,41.8,59.25,3,2024-04-11,2024-04-10,2,On-Time,0,None,April,15,Monday
AMZ-02050,2024-04-08,Cologne-WAR,Bremen,Hermes,Storage Devices,269.2,1.7,23.66,2,2024-04-10,2024-04-11,3,Late,1,Wrong Routing,April,15,Monday
AMZ-02051,2024-04-08,Cologne-WAR,Augsburg,FedEx,Storage Devices,402.5,43.4,59.08,3,2024-04-11,2024-04-10,2,On-Time,0,None,April,15,Monday
AMZ-02052,2024-04-08,Berlin-WAR,Bonn,UPS,Spare Parts,478.1,24.0,48.52,3,2024-04-11,2024-04-13,5,Late,2,Carrier Delay,April,15,Monday
AMZ-02053,2024-04-08,Hamburg-WAR,Frankfurt,FedEx,Spare Parts,393.1,2.1,33.73,2,2024-04-10,2024-04-10,2,On-Time,0,None,April,15,Monday
AMZ-02054,2024-04-08,Hamburg-WAR,Munich,UPS,Hardware,611.7,10.7,52.02,3,2024-04-11,2024-04-10,2,On-Time,0,None,April,15,Monday
AMZ-02055,2024-04-08,Berlin-WAR,Hannover,FedEx,Electronics,249.3,9.0,26.2,2,2024-04-10,2024-04-10,2,On-Time,0,None,April,15,Monday
AMZ-02056,2024-04-08,Berlin-WAR,Cologne,FedEx,Networking Equipment,476.8,24.2,45.91,3,2024-04-11,2024-04-12,4,Late,1,Weather Conditions,April,15,Monday
AMZ-02057,2024-04-08,Hamburg-WAR,Bremen,UPS,Cables & Accessories,95.3,33.4,22.67,1,2024-04-09,2024-04-09,1,On-Time,0,None,April,15,Monday
AMZ-02058,2024-04-08,Cologne-WAR,Dusseldorf,FedEx,Cables & Accessories,34.6,34.4,19.07,1,2024-04-09,2024-04-09,1,On-Time,0,None,April,15,Monday
AMZ-02059,2024-04-09,Berlin-WAR,Nuremberg,FedEx,Spare Parts,378.0,26.5,47.06,2,2024-04-11,2024-04-10,1,On-Time,0,None,April,15,Tuesday
AMZ-02060,2024-04-09,Frankfurt-WAR,Mannheim,DHL,Cables & Accessories,70.6,5.0,8.38,1,2024-04-10,2024-04-10,1,On-Time,0,None,April,15,Tuesday
AMZ-02061,2024-04-09,Munich-WAR,Nuremberg,FedEx,Spare Parts,150.2,21.0,21.07,2,2024-04-11,2024-04-10,1,On-Time,0,None,April,15,Tuesday
AMZ-02062,2024-04-09,Frankfurt-WAR,Nuremberg,DPD,Cables & Accessories,187.3,28.6,28.66,2,2024-04-11,2024-04-12,3,Late,1,Weather Conditions,April,15,Tuesday
AMZ-02063,2024-04-09,Munich-WAR,Bonn,Hermes,Cables & Accessories,433.3,45.9,59.9,3,2024-04-12,2024-04-12,3,On-Time,0,None,April,15,Tuesday
AMZ-02064,2024-04-09,Frankfurt-WAR,Duisburg,FedEx,Electronics,199.4,49.8,37.39,2,2024-04-11,2024-04-11,2,On-Time,0,None,April,15,Tuesday
AMZ-02065,2024-04-09,Frankfurt-WAR,Bochum,DPD,Hardware,183.7,10.8,18.26,2,2024-04-11,2024-04-10,1,On-Time,0,None,April,15,Tuesday
AMZ-02066,2024-04-09,Frankfurt-WAR,Dresden,UPS,Spare Parts,372.2,20.1,35.93,2,2024-04-11,2024-04-11,2,On-Time,0,None,April,15,Tuesday
AMZ-02067,2024-04-09,Munich-WAR,Bochum,UPS,Networking Equipment,485.4,3.9,41.18,3,2024-04-12,2024-04-11,2,On-Time,0,None,April,15,Tuesday
AMZ-02068,2024-04-09,Hamburg-WAR,Wuppertal,Hermes,Spare Parts,317.1,8.9,26.95,2,2024-04-11,2024-04-11,2,On-Time,0,None,April,15,Tuesday
AMZ-02069,2024-04-09,Berlin-WAR,Bonn,UPS,Spare Parts,478.1,4.3,42.52,3,2024-04-12,2024-04-12,3,On-Time,0,None,April,15,Tuesday
AMZ-02070,2024-04-09,Frankfurt-WAR,Hannover,DPD,Spare Parts,261.7,35.9,41.94,2,2024-04-11,2024-04-10,1,On-Time,0,None,April,15,Tuesday
AMZ-02071,2024-04-09,Berlin-WAR,Bielefeld,DHL,Networking Equipment,335.9,34.7,43.73,2,2024-04-11,2024-04-11,2,On-Time,0,None,April,15,Tuesday
AMZ-02072,2024-04-09,Frankfurt-WAR,Dusseldorf,DPD,Hardware,182.9,45.5,35.14,2,2024-04-11,2024-04-11,2,On-Time,0,None,April,15,Tuesday
AMZ-02073,2024-04-09,Berlin-WAR,Dresden,DPD,Cables & Accessories,165.1,33.6,28.33,2,2024-04-11,2024-04-12,3,Late,1,Address Issue,April,15,Tuesday
AMZ-02074,2024-04-10,Berlin-WAR,Duisburg,FedEx,Electronics,470.5,40.9,56.03,3,2024-04-13,2024-04-13,3,On-Time,0,None,April,15,Wednesday
AMZ-02075,2024-04-10,Cologne-WAR,Nuremberg,UPS,Electronics,336.8,12.0,30.35,2,2024-04-12,2024-04-12,2,On-Time,0,None,April,15,Wednesday
AMZ-02076,2024-04-10,Frankfurt-WAR,Dresden,DHL,Networking Equipment,372.2,11.0,33.3,2,2024-04-12,2024-04-12,2,On-Time,0,None,April,15,Wednesday
AMZ-02077,2024-04-10,Cologne-WAR,Hannover,DHL,Electronics,248.6,44.3,41.29,2,2024-04-12,2024-04-11,1,On-Time,0,None,April,15,Wednesday
AMZ-02078,2024-04-10,Berlin-WAR,Bonn,FedEx,Spare Parts,478.1,13.0,41.12,3,2024-04-13,2024-04-12,2,On-Time,0,None,April,15,Wednesday
AMZ-02079,2024-04-10,Hamburg-WAR,Dresden,DPD,Cables & Accessories,376.7,38.2,51.08,2,2024-04-12,2024-04-14,4,Late,2,Carrier Delay,April,15,Wednesday
AMZ-02080,2024-04-10,Munich-WAR,Berlin,FedEx,Storage Devices,503.8,22.7,51.77,3,2024-04-13,2024-04-13,3,On-Time,0,None,April,15,Wednesday
AMZ-02081,2024-04-10,Hamburg-WAR,Berlin,FedEx,Electronics,254.5,15.8,29.61,2,2024-04-12,2024-04-12,2,On-Time,0,None,April,15,Wednesday
AMZ-02082,2024-04-10,Berlin-WAR,Cologne,Hermes,Networking Equipment,476.8,15.2,42.56,3,2024-04-13,2024-04-13,3,On-Time,0,None,April,15,Wednesday
AMZ-02083,2024-04-10,Hamburg-WAR,Augsburg,UPS,Cables & Accessories,579.4,43.9,63.31,3,2024-04-13,2024-04-13,3,On-Time,0,None,April,15,Wednesday
AMZ-02084,2024-04-11,Frankfurt-WAR,Bremen,DHL,Spare Parts,330.4,42.4,46.02,2,2024-04-13,2024-04-13,2,On-Time,0,None,April,15,Thursday
AMZ-02085,2024-04-11,Hamburg-WAR,Leipzig,FedEx,Networking Equipment,293.5,26.3,34.31,2,2024-04-13,2024-04-13,2,On-Time,0,None,April,15,Thursday
AMZ-02086,2024-04-11,Frankfurt-WAR,Munich,DPD,Electronics,304.1,31.9,37.39,2,2024-04-13,2024-04-13,2,On-Time,0,None,April,15,Thursday
AMZ-02087,2024-04-11,Hamburg-WAR,Mannheim,FedEx,Spare Parts,463.7,12.2,39.55,3,2024-04-14,2024-04-14,3,On-Time,0,None,April,15,Thursday
AMZ-02088,2024-04-11,Hamburg-WAR,Dusseldorf,DPD,Networking Equipment,338.0,9.2,30.05,2,2024-04-13,2024-04-12,1,On-Time,0,None,April,15,Thursday
AMZ-02089,2024-04-11,Hamburg-WAR,Dortmund,UPS,Electronics,284.1,47.6,45.22,2,2024-04-13,2024-04-12,1,On-Time,0,None,April,15,Thursday
AMZ-02090,2024-04-11,Frankfurt-WAR,Duisburg,FedEx,Storage Devices,199.4,36.9,36.19,2,2024-04-13,2024-04-12,1,On-Time,0,None,April,15,Thursday
AMZ-02091,2024-04-11,Berlin-WAR,Nuremberg,UPS,Electronics,378.0,38.1,53.44,2,2024-04-13,2024-04-13,2,On-Time,0,None,April,15,Thursday
AMZ-02092,2024-04-11,Cologne-WAR,Stuttgart,Hermes,Networking Equipment,288.1,23.5,34.47,2,2024-04-13,2024-04-12,1,On-Time,0,None,April,15,Thursday
AMZ-02093,2024-04-11,Berlin-WAR,Dresden,DPD,Cables & Accessories,165.1,23.7,23.33,2,2024-04-13,2024-04-13,2,On-Time,0,None,April,15,Thursday
AMZ-02094,2024-04-11,Cologne-WAR,Hannover,UPS,Networking Equipment,248.6,46.3,46.82,2,2024-04-13,2024-04-15,4,Late,2,Warehouse Delay,April,15,Thursday
AMZ-02095,2024-04-11,Frankfurt-WAR,Bremen,FedEx,Electronics,330.4,20.7,33.39,2,2024-04-13,2024-04-15,4,Late,2,Traffic Congestion,April,15,Thursday
AMZ-02096,2024-04-11,Hamburg-WAR,Dusseldorf,UPS,Hardware,338.0,38.7,48.72,2,2024-04-13,2024-04-12,1,On-Time,0,None,April,15,Thursday
AMZ-02097,2024-04-11,Munich-WAR,Hamburg,UPS,Networking Equipment,611.7,36.9,63.91,3,2024-04-14,2024-04-14,3,On-Time,0,None,April,15,Thursday
AMZ-02098,2024-04-11,Berlin-WAR,Cologne,Hermes,Storage Devices,476.8,23.0,51.45,3,2024-04-14,2024-04-14,3,On-Time,0,None,April,15,Thursday
AMZ-02099,2024-04-11,Berlin-WAR,Frankfurt,DHL,Cables & Accessories,423.4,35.7,50.53,3,2024-04-14,2024-04-14,3,On-Time,0,None,April,15,Thursday
AMZ-02100,2024-04-12,Hamburg-WAR,Duisburg,DPD,Networking Equipment,321.9,13.0,30.98,2,2024-04-14,2024-04-16,4,Late,2,Traffic Congestion,April,15,Friday
AMZ-02101,2024-04-12,Munich-WAR,Duisburg,DHL,Electronics,503.4,32.0,59.38,3,2024-04-15,2024-04-15,3,On-Time,0,None,April,15,Friday
AMZ-02102,2024-04-12,Munich-WAR,Dusseldorf,UPS,Cables & Accessories,486.9,15.8,51.42,3,2024-04-15,2024-04-15,3,On-Time,0,None,April,15,Friday
AMZ-02103,2024-04-12,Berlin-WAR,Munich,UPS,Storage Devices,503.8,21.1,48.7,3,2024-04-15,2024-04-15,3,On-Time,0,None,April,15,Friday
AMZ-02104,2024-04-12,Munich-WAR,Stuttgart,DPD,Spare Parts,190.7,24.6,27.57,2,2024-04-14,2024-04-14,2,On-Time,0,None,April,15,Friday
AMZ-02105,2024-04-12,Hamburg-WAR,Dusseldorf,DHL,Cables & Accessories,338.0,9.5,33.44,2,2024-04-14,2024-04-13,1,On-Time,0,None,April,15,Friday
AMZ-02106,2024-04-12,Frankfurt-WAR,Augsburg,DHL,Cables & Accessories,251.8,8.7,23.48,2,2024-04-14,2024-04-14,2,On-Time,0,None,April,15,Friday
AMZ-02107,2024-04-12,Berlin-WAR,Dresden,DHL,Storage Devices,165.1,12.1,19.2,2,2024-04-14,2024-04-14,2,On-Time,0,None,April,15,Friday
AMZ-02108,2024-04-12,Berlin-WAR,Dortmund,DHL,Cables & Accessories,420.9,29.3,53.04,3,2024-04-15,2024-04-15,3,On-Time,0,None,April,15,Friday
AMZ-02109,2024-04-12,Frankfurt-WAR,Augsburg,FedEx,Hardware,251.8,46.6,43.21,2,2024-04-14,2024-04-13,1,On-Time,0,None,April,15,Friday
AMZ-02110,2024-04-12,Munich-WAR,Hannover,Hermes,Hardware,488.4,40.9,64.77,3,2024-04-15,2024-04-14,2,On-Time,0,None,April,15,Friday
AMZ-02111,2024-04-12,Cologne-WAR,Hamburg,Hermes,Hardware,356.4,40.4,43.87,2,2024-04-14,2024-04-16,4,Late,2,Address Issue,April,15,Friday
AMZ-02112,2024-04-12,Hamburg-WAR,Berlin,FedEx,Electronics,254.5,43.5,40.25,2,2024-04-14,2024-04-14,2,On-Time,0,None,April,15,Friday
AMZ-02113,2024-04-12,Munich-WAR,Bochum,FedEx,Cables & Accessories,485.4,33.1,55.11,3,2024-04-15,2024-04-15,3,On-Time,0,None,April,15,Friday
AMZ-02114,2024-04-12,Berlin-WAR,Dresden,DHL,Cables & Accessories,165.1,18.3,20.33,2,2024-04-14,2024-04-14,2,On-Time,0,None,April,15,Friday
AMZ-02115,2024-04-12,Frankfurt-WAR,Leipzig,FedEx,Networking Equipment,293.5,20.3,34.39,2,2024-04-14,2024-04-13,1,On-Time,0,None,April,15,Friday
AMZ-02116,2024-04-13,Berlin-WAR,Nuremberg,Hermes,Storage Devices,378.0,10.2,32.82,2,2024-04-15,2024-04-15,2,On-Time,0,None,April,15,Saturday
AMZ-02117,2024-04-13,Hamburg-WAR,Wuppertal,DHL,Hardware,317.1,41.7,50.81,2,2024-04-15,2024-04-17,4,Late,2,Weather Conditions,April,15,Saturday
AMZ-02118,2024-04-13,Frankfurt-WAR,Frankfurt,UPS,Cables & Accessories,0.0,27.3,12.95,1,2024-04-14,2024-04-14,1,On-Time,0,None,April,15,Saturday
AMZ-02119,2024-04-13,Berlin-WAR,Duisburg,DHL,Spare Parts,470.5,46.5,58.78,3,2024-04-16,2024-04-16,3,On-Time,0,None,April,15,Saturday
AMZ-02120,2024-04-13,Hamburg-WAR,Dortmund,UPS,Cables & Accessories,284.1,6.6,24.13,2,2024-04-15,2024-04-14,1,On-Time,0,None,April,15,Saturday
AMZ-02121,2024-04-13,Berlin-WAR,Dresden,DPD,Storage Devices,165.1,38.4,33.06,2,2024-04-15,2024-04-14,1,On-Time,0,None,April,15,Saturday
AMZ-02122,2024-04-14,Cologne-WAR,Duisburg,DPD,Spare Parts,56.2,13.3,10.68,1,2024-04-15,2024-04-15,1,On-Time,0,None,April,15,Sunday
AMZ-02123,2024-04-14,Cologne-WAR,Dusseldorf,DHL,Storage Devices,34.6,18.7,12.98,1,2024-04-15,2024-04-18,4,Late,3,Address Issue,April,15,Sunday
AMZ-02124,2024-04-14,Berlin-WAR,Bremen,DHL,Storage Devices,315.4,27.0,41.42,2,2024-04-16,2024-04-18,4,Late,2,Wrong Routing,April,15,Sunday
AMZ-02125,2024-04-14,Hamburg-WAR,Bielefeld,FedEx,Storage Devices,196.8,11.5,21.04,2,2024-04-16,2024-04-15,1,On-Time,0,None,April,15,Sunday
AMZ-02126,2024-04-14,Munich-WAR,Cologne,Hermes,Spare Parts,456.0,25.2,48.64,3,2024-04-17,2024-04-17,3,On-Time,0,None,April,15,Sunday
AMZ-02127,2024-04-14,Berlin-WAR,Augsburg,Hermes,Hardware,494.2,25.4,54.2,3,2024-04-17,2024-04-16,2,On-Time,0,None,April,15,Sunday
AMZ-02128,2024-04-15,Hamburg-WAR,Wuppertal,Hermes,Cables & Accessories,317.1,48.3,45.15,2,2024-04-17,2024-04-17,2,On-Time,0,None,April,16,Monday
AMZ-02129,2024-04-15,Hamburg-WAR,Leipzig,DHL,Spare Parts,293.5,42.9,46.98,2,2024-04-17,2024-04-17,2,On-Time,0,None,April,16,Monday
AMZ-02130,2024-04-15,Berlin-WAR,Bonn,UPS,Hardware,478.1,21.4,48.68,3,2024-04-18,2024-04-17,2,On-Time,0,None,April,16,Monday
AMZ-02131,2024-04-15,Frankfurt-WAR,Munich,FedEx,Cables & Accessories,304.1,14.5,32.82,2,2024-04-17,2024-04-16,1,On-Time,0,None,April,16,Monday
AMZ-02132,2024-04-15,Berlin-WAR,Cologne,Hermes,Storage Devices,476.8,43.4,54.51,3,2024-04-18,2024-04-20,5,Late,2,Warehouse Delay,April,16,Monday
AMZ-02133,2024-04-15,Hamburg-WAR,Mannheim,DPD,Networking Equipment,463.7,34.9,52.26,3,2024-04-18,2024-04-18,3,On-Time,0,None,April,16,Monday
AMZ-02134,2024-04-15,Hamburg-WAR,Berlin,Hermes,Cables & Accessories,254.5,42.9,38.48,2,2024-04-17,2024-04-17,2,On-Time,0,None,April,16,Monday
AMZ-02135,2024-04-15,Frankfurt-WAR,Duisburg,DPD,Electronics,199.4,5.3,20.37,2,2024-04-17,2024-04-17,2,On-Time,0,None,April,16,Monday
AMZ-02136,2024-04-15,Berlin-WAR,Bielefeld,Hermes,Storage Devices,335.9,22.0,35.21,2,2024-04-17,2024-04-17,2,On-Time,0,None,April,16,Monday
AMZ-02137,2024-04-15,Berlin-WAR,Frankfurt,DPD,Networking Equipment,423.4,24.7,47.96,3,2024-04-18,2024-04-20,5,Late,2,Address Issue,April,16,Monday
AMZ-02138,2024-04-15,Berlin-WAR,Bochum,UPS,Hardware,438.4,31.8,50.42,3,2024-04-18,2024-04-18,3,On-Time,0,None,April,16,Monday
AMZ-02139,2024-04-15,Berlin-WAR,Frankfurt,UPS,Cables & Accessories,423.4,33.6,50.77,3,2024-04-18,2024-04-17,2,On-Time,0,None,April,16,Monday
AMZ-02140,2024-04-15,Munich-WAR,Frankfurt,FedEx,Spare Parts,304.1,19.5,37.49,2,2024-04-17,2024-04-17,2,On-Time,0,None,April,16,Monday
AMZ-02141,2024-04-15,Cologne-WAR,Cologne,DHL,Hardware,0.0,3.6,1.95,1,2024-04-16,2024-04-16,1,On-Time,0,None,April,16,Monday
AMZ-02142,2024-04-15,Frankfurt-WAR,Berlin,UPS,Storage Devices,423.4,41.0,57.46,3,2024-04-18,2024-04-18,3,On-Time,0,None,April,16,Monday
AMZ-02143,2024-04-15,Cologne-WAR,Mannheim,FedEx,Cables & Accessories,193.7,41.0,37.09,2,2024-04-17,2024-04-17,2,On-Time,0,None,April,16,Monday
AMZ-02144,2024-04-15,Berlin-WAR,Stuttgart,FedEx,Cables & Accessories,511.1,9.4,46.09,3,2024-04-18,2024-04-18,3,On-Time,0,None,April,16,Monday
AMZ-02145,2024-04-15,Berlin-WAR,Cologne,FedEx,Spare Parts,476.8,32.8,50.05,3,2024-04-18,2024-04-18,3,On-Time,0,None,April,16,Monday
AMZ-02146,2024-04-16,Berlin-WAR,Bielefeld,Hermes,Hardware,335.9,48.3,47.67,2,2024-04-18,2024-04-19,3,Late,1,Weather Conditions,April,16,Tuesday
AMZ-02147,2024-04-16,Munich-WAR,Hamburg,FedEx,Hardware,611.7,33.1,64.76,3,2024-04-19,2024-04-19,3,On-Time,0,None,April,16,Tuesday
AMZ-02148,2024-04-16,Cologne-WAR,Hannover,FedEx,Storage Devices,248.6,25.8,34.02,2,2024-04-18,2024-04-18,2,On-Time,0,None,April,16,Tuesday
AMZ-02149,2024-04-16,Hamburg-WAR,Hamburg,DPD,Spare Parts,0.0,15.3,8.16,1,2024-04-17,2024-04-20,4,Late,3,Traffic Congestion,April,16,Tuesday
AMZ-02150,2024-04-16,Hamburg-WAR,Mannheim,Hermes,Hardware,463.7,6.9,41.54,3,2024-04-19,2024-04-19,3,On-Time,0,None,April,16,Tuesday
AMZ-02151,2024-04-16,Munich-WAR,Nuremberg,DPD,Networking Equipment,150.2,23.1,25.66,2,2024-04-18,2024-04-18,2,On-Time,0,None,April,16,Tuesday
AMZ-02152,2024-04-16,Cologne-WAR,Dusseldorf,DHL,Cables & Accessories,34.6,36.8,23.27,1,2024-04-17,2024-04-17,1,On-Time,0,None,April,16,Tuesday
AMZ-02153,2024-04-16,Munich-WAR,Mannheim,FedEx,Storage Devices,272.7,8.6,27.8,2,2024-04-18,2024-04-17,1,On-Time,0,None,April,16,Tuesday
AMZ-02154,2024-04-16,Frankfurt-WAR,Berlin,FedEx,Spare Parts,423.4,4.3,33.32,3,2024-04-19,2024-04-18,2,On-Time,0,None,April,16,Tuesday
AMZ-02155,2024-04-17,Munich-WAR,Munich,Hermes,Hardware,0.0,39.0,18.12,1,2024-04-18,2024-04-18,1,On-Time,0,None,April,16,Wednesday
AMZ-02156,2024-04-17,Berlin-WAR,Frankfurt,UPS,Spare Parts,423.4,19.2,40.04,3,2024-04-20,2024-04-21,4,Late,1,Traffic Congestion,April,16,Wednesday
AMZ-02157,2024-04-17,Munich-WAR,Mannheim,UPS,Electronics,272.7,26.7,36.58,2,2024-04-19,2024-04-19,2,On-Time,0,None,April,16,Wednesday
AMZ-02158,2024-04-17,Cologne-WAR,Frankfurt,DHL,Spare Parts,152.6,16.2,21.33,2,2024-04-19,2024-04-18,1,On-Time,0,None,April,16,Wednesday
AMZ-02159,2024-04-17,Frankfurt-WAR,Mannheim,DPD,Hardware,70.6,1.0,6.16,1,2024-04-18,2024-04-18,1,On-Time,0,None,April,16,Wednesday
AMZ-02160,2024-04-17,Hamburg-WAR,Nuremberg,FedEx,Cables & Accessories,462.0,13.7,47.47,3,2024-04-20,2024-04-20,3,On-Time,0,None,April,16,Wednesday
AMZ-02161,2024-04-17,Hamburg-WAR,Augsburg,UPS,Cables & Accessories,579.4,23.2,57.25,3,2024-04-20,2024-04-19,2,On-Time,0,None,April,16,Wednesday
AMZ-02162,2024-04-17,Cologne-WAR,Bremen,Hermes,Networking Equipment,269.2,26.3,36.2,2,2024-04-19,2024-04-20,3,Late,1,Wrong Routing,April,16,Wednesday
AMZ-02163,2024-04-17,Berlin-WAR,Bremen,UPS,Hardware,315.4,42.3,47.63,2,2024-04-19,2024-04-19,2,On-Time,0,None,April,16,Wednesday
AMZ-02164,2024-04-18,Hamburg-WAR,Mannheim,DHL,Electronics,463.7,37.3,56.35,3,2024-04-21,2024-04-21,3,On-Time,0,None,April,16,Thursday
AMZ-02165,2024-04-18,Frankfurt-WAR,Bielefeld,DPD,Networking Equipment,212.6,25.1,30.66,2,2024-04-20,2024-04-20,2,On-Time,0,None,April,16,Thursday
AMZ-02166,2024-04-18,Frankfurt-WAR,Berlin,FedEx,Spare Parts,423.4,45.6,59.46,3,2024-04-21,2024-04-21,3,On-Time,0,None,April,16,Thursday
AMZ-02167,2024-04-18,Hamburg-WAR,Bielefeld,FedEx,Electronics,196.8,30.6,33.93,2,2024-04-20,2024-04-20,2,On-Time,0,None,April,16,Thursday
AMZ-02168,2024-04-18,Hamburg-WAR,Munich,Hermes,Spare Parts,611.7,25.9,67.48,3,2024-04-21,2024-04-20,2,On-Time,0,None,April,16,Thursday
AMZ-02169,2024-04-18,Hamburg-WAR,Hannover,DHL,Hardware,132.5,45.7,31.77,2,2024-04-20,2024-04-20,2,On-Time,0,None,April,16,Thursday
AMZ-02170,2024-04-18,Munich-WAR,Bremen,UPS,Hardware,583.2,13.6,48.13,3,2024-04-21,2024-04-20,2,On-Time,0,None,April,16,Thursday
AMZ-02171,2024-04-18,Hamburg-WAR,Bremen,FedEx,Electronics,95.3,46.8,33.46,1,2024-04-19,2024-04-19,1,On-Time,0,None,April,16,Thursday
AMZ-02172,2024-04-18,Munich-WAR,Berlin,FedEx,Networking Equipment,503.8,16.8,47.28,3,2024-04-21,2024-04-21,3,On-Time,0,None,April,16,Thursday
AMZ-02173,2024-04-19,Munich-WAR,Berlin,DHL,Networking Equipment,503.8,24.9,48.38,3,2024-04-22,2024-04-22,3,On-Time,0,None,April,16,Friday
AMZ-02174,2024-04-19,Frankfurt-WAR,Frankfurt,UPS,Electronics,0.0,8.2,4.23,1,2024-04-20,2024-04-20,1,On-Time,0,None,April,16,Friday
AMZ-02175,2024-04-19,Munich-WAR,Bremen,Hermes,Networking Equipment,583.2,44.7,69.51,3,2024-04-22,2024-04-21,2,On-Time,0,None,April,16,Friday
AMZ-02176,2024-04-19,Frankfurt-WAR,Stuttgart,DPD,Hardware,152.2,37.5,27.87,2,2024-04-21,2024-04-22,3,Late,1,Carrier Delay,April,16,Friday
AMZ-02177,2024-04-19,Hamburg-WAR,Bremen,DHL,Spare Parts,95.3,20.0,18.49,1,2024-04-20,2024-04-20,1,On-Time,0,None,April,16,Friday
AMZ-02178,2024-04-19,Hamburg-WAR,Wuppertal,Hermes,Electronics,317.1,21.3,36.38,2,2024-04-21,2024-04-21,2,On-Time,0,None,April,16,Friday
AMZ-02179,2024-04-19,Munich-WAR,Nuremberg,FedEx,Cables & Accessories,150.2,46.2,37.53,2,2024-04-21,2024-04-21,2,On-Time,0,None,April,16,Friday
AMZ-02180,2024-04-19,Berlin-WAR,Berlin,DPD,Spare Parts,0.0,17.5,7.9,1,2024-04-20,2024-04-20,1,On-Time,0,None,April,16,Friday
